year	site	gap	tag	burn_yr	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	sago01	ht08	ht07	ht06	ht05	ht04	ht03	ht02	ht01	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02	rep01	stm08	stm07	stm06	stm05	stm04	stm03	stm02	stm01	sv0709	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	ht09	ht08	ht07	ht06	ht05	ht04	ht03	ht02	rep09	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02
2005	103	5214	1377	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	31	26.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	31	26.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5212	1378	2001	2	1	1	3	NA	NA	NA	NA	NA	41.5	37	42.3	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	41.5	37	42.3	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5212	1379	2001	2	1	1	3	NA	NA	NA	NA	NA	33.3	42	41.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	6	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	33.3	42	41.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5212	1380	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	44.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	44.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5212	1381	2001	2	1	1	3	NA	NA	NA	NA	NA	41.9	21.1	21.1	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	41.9	21.1	21.1	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5212	1382	2001	2	1	1	3	NA	NA	NA	NA	NA	52.5	24	40.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2	4	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	52.5	24	40.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5212	1383	2001	2	1	1	3	NA	NA	NA	NA	NA	46.8	24.6	23.7	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	46.8	24.6	23.7	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5212	1384	2001	2	1	1	3	NA	NA	NA	NA	NA	44	34.1	27.1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	44	34.1	27.1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5212	1385	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	23.3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	23.3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5212	1386	2001	2	1	1	3	NA	NA	NA	NA	NA	29.6	21	6.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2	2	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	29.6	21	6.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5212	1387	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	39	30.3	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	39	30.3	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5212	1388	2001	2	1	1	3	NA	NA	NA	NA	NA	19.5	23.2	33.4	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	19.5	23.2	33.4	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA
2005	103	5212	1389	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	30	32.8	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	30	32.8	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5212	1390	2001	2	1	1	3	NA	NA	NA	NA	NA	16.6	29.7	38.3	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	2	3	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	16.6	29.7	38.3	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA
2005	103	5212	1394	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	31.9	21.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	31.9	21.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5212	1395	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	41.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	41.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5212	1396	2001	2	1	1	3	NA	NA	NA	NA	NA	30.2	25	20.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	30.2	25	20.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5212	1397	2001	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	27.9	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	27.9	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5212	1400	2001	2	1	1	3	NA	NA	NA	NA	NA	17.1	NA	17.6	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	17.1	NA	17.6	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA
2005	103	5219	2201	2001	2	1	1	3	NA	NA	NA	NA	NA	50.7	26.5	24.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	50.7	26.5	24.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5212	2202	2001	2	1	1	3	NA	NA	NA	NA	NA	44	41.1	41.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	44	41.1	41.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5237	2203	2001	2	1	1	5	NA	NA	NA	NA	NA	19	7.7	11	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	3	2	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	19	7.7	11	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5237	2204	2001	2	1	1	5	NA	NA	NA	NA	NA	18.5	23.1	12	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	18.5	23.1	12	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5237	2205	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	34.2	50.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	34.2	50.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5237	2206	2001	2	1	1	3	NA	NA	NA	NA	NA	39.1	18.2	41.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	6	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	39.1	18.2	41.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5198	2207	2001	2	1	1	3	NA	NA	NA	NA	NA	47.9	42.5	42.7	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	5	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	47.9	42.5	42.7	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5198	2208	2001	2	1	1	3	NA	NA	NA	NA	NA	36	22.7	42	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	36	22.7	42	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5237	2209	2001	2	1	1	3	NA	NA	NA	NA	NA	16.6	15	24.5	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	2	2	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	16.6	15	24.5	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA
2005	103	5198	2210	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	28.1	44	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	28.1	44	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA
2005	103	5198	2211	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	42	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	42	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5198	2212	2001	2	1	1	3	NA	NA	NA	NA	NA	65.9	45.9	60.4	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	4	5	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	65.9	45.9	60.4	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5198	2213	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	29.9	28.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	29.9	28.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5198	2214	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	26.8	32	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	26.8	32	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5198	2215	2001	2	1	1	3	NA	NA	NA	NA	NA	52.9	24.5	55.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	5	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	52.9	24.5	55.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5232	2216	2001	2	1	1	5	NA	NA	NA	NA	NA	31.1	21.6	13.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	31.1	21.6	13.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5231	2217	2001	2	1	1	3	NA	NA	NA	NA	NA	46.8	45.2	42.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	5	3	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	46.8	45.2	42.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5200	2218	2001	2	1	1	3	NA	NA	NA	NA	NA	42.8	47.5	49.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	5	3	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	42.8	47.5	49.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5236	2219	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	38	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	38	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5199	2220	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	30	25.8	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	30	25.8	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5209	2221	2001	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	36.4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	36.4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5209	2222	2001	2	1	1	5	NA	NA	NA	NA	NA	27.6	36.8	1.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	27.6	36.8	1.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5209	2223	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	26.4	39.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	26.4	39.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
2005	103	5209	2224	2001	2	1	1	3	NA	NA	NA	NA	NA	34	25.6	19.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	3	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	34	25.6	19.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2225	2001	2	1	1	3	NA	NA	NA	NA	NA	29.2	19.6	20.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	29.2	19.6	20.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2226	2001	2	1	1	3	NA	NA	NA	NA	NA	35.6	22.5	37.9	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	35.6	22.5	37.9	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2227	2001	2	1	1	3	NA	NA	NA	NA	NA	40.6	29.6	32.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	40.6	29.6	32.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2228	2001	2	1	1	3	NA	NA	NA	NA	NA	37.4	20.8	20.9	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	37.4	20.8	20.9	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2229	2001	2	1	1	3	NA	NA	NA	NA	NA	36	32.2	45	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	4	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	36	32.2	45	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2230	2001	9	0	1	5	NA	NA	NA	NA	NA	NA	22.5	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	9	9	0	1	5	NA	NA	NA	NA	NA	NA	22.5	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA
2005	103	5209	2231	2001	2	1	1	5	NA	NA	NA	NA	NA	45.6	13.7	6.4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	4	3	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	45.6	13.7	6.4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5209	2232	2001	2	1	1	5	NA	NA	NA	NA	NA	43.2	26.5	8.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	43.2	26.5	8.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5209	2233	2001	2	1	1	5	NA	NA	NA	NA	NA	46	27.7	6.5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	46	27.7	6.5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5233	2234	2001	2	1	1	3	NA	NA	NA	NA	NA	41.2	29.4	19.5	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	2	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	41.2	29.4	19.5	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5204	2235	2001	2	1	1	3	NA	NA	NA	NA	NA	64	53.7	27.7	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	5	2	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	64	53.7	27.7	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5204	2236	2001	2	1	1	3	NA	NA	NA	NA	NA	48.3	29.8	35.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	48.3	29.8	35.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5204	2237	2001	2	1	1	3	NA	NA	NA	NA	NA	48	37	40.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	48	37	40.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2238	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	47.1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	47.1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5209	2239	2001	2	1	1	3	NA	NA	NA	NA	NA	50.4	30	34.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	4	2	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	50.4	30	34.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5204	2240	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	53	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	53	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5209	2241	2001	2	1	1	3	NA	NA	NA	NA	NA	41.3	40.2	43	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	7	3	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	41.3	40.2	43	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2242	2001	2	1	1	3	NA	NA	NA	NA	NA	47.5	23.6	51.6	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	47.5	23.6	51.6	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5203	2243	2001	2	1	1	3	NA	NA	NA	NA	NA	45.5	39.3	25	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	45.5	39.3	25	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2244	2001	2	1	1	3	NA	NA	NA	NA	NA	31.5	30.1	27.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	31.5	30.1	27.8	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2245	2001	2	1	1	3	NA	NA	NA	NA	NA	35.4	19	17.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	3	3	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	35.4	19	17.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5209	2246	2001	2	1	1	3	NA	NA	NA	NA	NA	45.6	46.2	69	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	10	10	5	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	45.6	46.2	69	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5204	2247	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	49.2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	49.2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5204	2248	2001	2	1	1	3	NA	NA	NA	NA	NA	45.4	14.2	29.8	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2	4	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	45.4	14.2	29.8	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5203	2249	2001	2	1	1	3	NA	NA	NA	NA	NA	46.6	49.1	35.4	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	46.6	49.1	35.4	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2250	2001	2	1	1	3	NA	NA	NA	NA	NA	38.5	31.2	30.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	38.5	31.2	30.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2251	2001	2	1	1	5	NA	NA	NA	NA	NA	47.1	24.7	5.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	47.1	24.7	5.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2252	2001	2	1	1	3	NA	NA	NA	NA	NA	46	34.5	29.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	46	34.5	29.2	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2253	2001	2	1	1	3	NA	NA	NA	NA	NA	29.7	21	27.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	29.7	21	27.4	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5203	2254	2001	2	1	1	3	NA	NA	NA	NA	NA	41.5	35	49.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	41.5	35	49.6	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2255	2001	2	1	1	3	NA	NA	NA	NA	NA	33.6	40.7	51.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	33.6	40.7	51.3	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2005	103	5203	2256	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3.7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3.7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2257	2001	2	1	1	5	NA	NA	NA	NA	NA	56.6	28.8	7.8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	56.6	28.8	7.8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2258	2001	2	2	2	5	NA	NA	NA	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	2	2	2	5	NA	NA	NA	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2259	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2260	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2261	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2262	2001	2	1	1	5	NA	NA	NA	NA	NA	44.1	20.2	1.4	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	44.1	20.2	1.4	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
